transaction_id;customer_id;date;time;amount;category;city;payment_method
12645;100043;08/02/2026;21:50:04;2327.57;Travel;Porto Alegre;Bank Transfer
14057;100006;08/02/2026;23:17:14;423.53;Online Shopping;Recife;Debit Card
14800;100056;08/03/2026;00:49:55;175.33;Pharmacy;Porto Alegre;Bank Transfer
13353;100059;08/03/2026;01:21:27;231.09;Entertainment;Sao Paulo;Bank Transfer
14220;100038;08/03/2026;01:31:17;337.94;Groceries;Belo Horizonte;Debit Card
13825;100182;08/03/2026;01:46:55;232.38;Entertainment;Porto Alegre;Debit Card
12871;100113;08/03/2026;02:17:13;37.46;Transport;Curitiba;Credit Card
13856;100186;08/03/2026;02:41:28;171.78;Groceries;Salvador;Bank Transfer
12398;100204;08/03/2026;03:40:39;52.67;Transport;Rio de Janeiro;Pix
14802;100177;08/03/2026;04:12:07;2702.37;Utilities;Rio de Janeiro;Debit Card
12832;100058;08/03/2026;04:18:44;483.65;Utilities;Recife;Debit Card
12799;100180;08/03/2026;05:39:07;48.51;Transport;Recife;Credit Card
13792;100182;08/03/2026;06:42:25;59.44;Transport;Campinas;Pix
14303;100139;08/03/2026;08:09:11;1161.21;Online Shopping;Porto Alegre;Bank Transfer
12829;100137;08/03/2026;09:01:24;150.53;Fuel;Recife;Credit Card
12883;100049;08/03/2026;09:33:00;159.03;Groceries;Sao Paulo;Digital Wallet
12555;100111;08/03/2026;10:19:10;237.02;Utilities;Sao Paulo;Credit Card
14077;100018;08/03/2026;11:45:15;31.03;Transport;Belo Horizonte;Credit Card
13194;100158;08/03/2026;12:23:29;1547.26;Travel;Campinas;Credit Card
14445;100084;08/03/2026;13:08:09;20.74;Transport;Campinas;Digital Wallet
14564;100058;08/03/2026;13:15:36;373.08;Entertainment;Brasilia;Debit Card
13456;100001;08/03/2026;15:42:34;154.17;Restaurant;Porto Alegre;Credit Card
12445;100119;08/03/2026;17:39:48;2860.26;Travel;Sao Paulo;Debit Card
12768;100114;08/03/2026;17:52:03;168.97;Restaurant;Recife;Bank Transfer
14696;100160;08/03/2026;18:11:58;1953.43;Electronics;Salvador;Debit Card
12547;100030;08/03/2026;18:58:35;97.92;Groceries;Belo Horizonte;Bank Transfer
13242;100039;08/03/2026;19:18:36;24.6;Transport;Porto Alegre;Debit Card
12761;100102;08/03/2026;20:58:55;116.14;Utilities;Salvador;Pix
14870;100058;08/03/2026;23:01:00;1086.77;Electronics;Curitiba;Bank Transfer
14871;100058;08/03/2026;23:03:00;924.27;Electronics;Curitiba;Debit Card
14872;100058;08/03/2026;23:05:00;1534.62;Online Shopping;Curitiba;Digital Wallet
14873;100058;08/03/2026;23:07:00;4181.93;Electronics;Campinas;Bank Transfer
14874;100058;08/03/2026;23:09:00;4251.72;Online Shopping;Campinas;Bank Transfer
12677;100158;09/01/2026;00:22:34;48.39;Transport;Curitiba;Debit Card
13944;100062;09/01/2026;02:06:55;1068.93;Online Shopping;Recife;Bank Transfer
13510;100105;09/01/2026;02:52:00;391.05;Entertainment;Porto Alegre;Pix
13710;100082;09/01/2026;04:16:16;51.98;Groceries;Fortaleza;Debit Card
13534;100108;09/01/2026;05:08:07;320.95;Restaurant;Curitiba;Debit Card
14076;100145;09/01/2026;05:45:45;129.4;Entertainment;Sao Paulo;Digital Wallet
12698;100121;09/01/2026;06:16:13;45.43;Pharmacy;Sao Paulo;Digital Wallet
13127;100189;09/01/2026;06:55:51;127.43;Groceries;Porto Alegre;Debit Card
14049;100002;09/01/2026;07:04:31;190.52;Fuel;Porto Alegre;Debit Card
14310;100220;09/01/2026;07:17:51;159.96;Utilities;Belo Horizonte;Debit Card
14596;100204;09/01/2026;07:50:22;2800.97;Electronics;Sao Paulo;Bank Transfer
13094;100012;09/01/2026;09:17:09;354.81;Entertainment;Belo Horizonte;Pix
14252;100086;09/01/2026;09:37:00;140.47;Fuel;Sao Paulo;Debit Card
12495;100047;09/01/2026;10:47:40;137.9;Transport;Campinas;Bank Transfer
12993;100106;09/01/2026;11:59:28;269.51;Restaurant;Curitiba;Debit Card
14424;100212;09/01/2026;12:00:20;529.16;Pharmacy;Salvador;Pix
12660;100025;09/01/2026;15:02:51;5602.74;Online Shopping;Brasilia;Pix
14693;100039;09/01/2026;15:11:20;683.18;Online Shopping;Belo Horizonte;Debit Card
13018;100003;09/01/2026;15:19:32;176.67;Restaurant;Porto Alegre;Pix
12515;100087;09/01/2026;16:06:35;317.6;Entertainment;Sao Paulo;Pix
13911;100026;09/01/2026;19:54:41;1052.17;Electronics;Salvador;Pix
14755;100166;09/01/2026;20:16:12;1677.56;Online Shopping;Brasilia;Pix
14823;100106;09/01/2026;20:36:39;9880.25;Travel;Campinas;Pix
14519;100217;09/01/2026;22:08:44;92.58;Pharmacy;Brasilia;Bank Transfer
14121;100200;09/01/2026;22:11:29;136.55;Groceries;Fortaleza;Bank Transfer
12533;100172;09/01/2026;22:34:32;197.93;Pharmacy;Fortaleza;Pix
13189;100055;09/02/2026;00:25:51;167.93;Fuel;Porto Alegre;Credit Card
14728;100196;09/02/2026;00:28:37;2665.28;Travel;Brasilia;Bank Transfer
13389;100012;09/02/2026;01:31:06;178.38;Pharmacy;Curitiba;Bank Transfer
13248;100118;09/02/2026;01:52:39;2326.13;Travel;Campinas;Bank Transfer
12778;100144;09/02/2026;03:06:30;97.64;Entertainment;Campinas;Pix
12381;100157;09/02/2026;03:06:56;222.08;Utilities;Sao Paulo;Digital Wallet
13635;100094;09/02/2026;04:21:57;741.62;Online Shopping;Sao Paulo;Pix
14025;100092;09/02/2026;08:23:39;288.69;Restaurant;Belo Horizonte;Debit Card
13955;100158;09/02/2026;09:58:46;194.8;Utilities;Curitiba;Pix
14465;100084;09/02/2026;10:13:54;138.24;Utilities;Salvador;Bank Transfer
14639;100044;09/02/2026;11:25:02;163.16;Entertainment;Campinas;Bank Transfer
12389;100057;09/02/2026;13:14:01;203.27;Restaurant;Brasilia;Pix
14203;100008;09/02/2026;13:31:56;3362.66;Electronics;Salvador;Credit Card
12766;100096;09/02/2026;14:53:31;311.42;Groceries;Salvador;Pix
14212;100208;09/02/2026;15:41:45;1143.77;Online Shopping;Salvador;Digital Wallet
12711;100103;09/02/2026;16:05:35;125.32;Pharmacy;Brasilia;Pix
14533;100138;09/02/2026;16:14:12;277.86;Groceries;Campinas;Bank Transfer
14561;100199;09/02/2026;16:30:37;88.27;Transport;Campinas;Credit Card
13035;100152;09/02/2026;16:52:12;983.3;Online Shopping;Campinas;Pix
14634;100200;09/02/2026;16:54:06;28.07;Transport;Curitiba;Debit Card
13976;100036;09/02/2026;17:11:45;1290.74;Electronics;Belo Horizonte;Credit Card
14572;100165;09/02/2026;19:55:37;51.16;Transport;Curitiba;Pix
12467;100065;09/02/2026;20:02:37;55.09;Transport;Rio de Janeiro;Credit Card
14865;100153;09/02/2026;20:33:00;3849.74;Travel;Porto Alegre;Credit Card
14866;100153;09/02/2026;20:35:00;1989.99;Travel;Porto Alegre;Digital Wallet
14867;100153;09/02/2026;20:37:00;2391.9;Travel;Porto Alegre;Pix
14868;100153;09/02/2026;20:39:00;3904.88;Online Shopping;Rio de Janeiro;Debit Card
14869;100153;09/02/2026;20:41:00;742.92;Electronics;Rio de Janeiro;Bank Transfer
13990;100144;09/02/2026;21:50:49;513.15;Online Shopping;Campinas;Bank Transfer
13437;100171;09/02/2026;22:44:07;136.27;Groceries;Campinas;Pix
14780;100076;09/02/2026;22:53:33;223.22;Fuel;Brasilia;Credit Card
12447;100162;09/02/2026;23:00:35;216.86;Entertainment;Curitiba;Debit Card
14245;100208;09/02/2026;23:52:27;140.62;Groceries;Salvador;Debit Card
13452;100138;09/03/2026;00:34:45;594.05;Utilities;Brasilia;Credit Card
13777;100068;09/03/2026;00:41:49;208.84;Entertainment;Rio de Janeiro;Debit Card
13771;100176;09/03/2026;01:16:30;157.86;Restaurant;Campinas;Pix
14144;100178;09/03/2026;01:40:04;481.4;Online Shopping;Salvador;Digital Wallet
12419;100182;09/03/2026;02:17:39;102.35;Transport;Recife;Debit Card
14580;100139;09/03/2026;02:36:07;2754.25;Travel;Fortaleza;Digital Wallet
14594;100002;09/03/2026;02:58:52;194.13;Groceries;Rio de Janeiro;Bank Transfer
12892;100050;09/03/2026;04:14:39;112.48;Groceries;Campinas;Digital Wallet
13281;100184;09/03/2026;05:15:06;191.74;Entertainment;Belo Horizonte;Bank Transfer
13015;100034;09/03/2026;05:40:31;245.26;Entertainment;Campinas;Bank Transfer
12921;100141;09/03/2026;08:06:16;222.55;Groceries;Sao Paulo;Bank Transfer
14643;100186;09/03/2026;09:33:36;120.48;Transport;Rio de Janeiro;Pix
12629;100207;09/03/2026;10:15:12;78.83;Transport;Rio de Janeiro;Credit Card
14272;100194;09/03/2026;11:40:31;6964.67;Utilities;Campinas;Digital Wallet
14805;100084;09/03/2026;13:35:45;11.32;Transport;Porto Alegre;Debit Card
12981;100144;09/03/2026;15:21:31;163.34;Groceries;Sao Paulo;Debit Card
14180;100156;09/03/2026;19:10:32;412.3;Entertainment;Recife;Pix
14324;100024;09/03/2026;20:46:56;198.2;Pharmacy;Campinas;Bank Transfer
14813;100048;09/03/2026;21:20:45;1420.16;Online Shopping;Campinas;Credit Card
14722;100008;09/03/2026;23:39:30;896.66;Online Shopping;Salvador;Digital Wallet
13318;100145;10/01/2026;00:08:47;98.33;Entertainment;Campinas;Debit Card
13752;100200;10/01/2026;02:03:33;895.31;Electronics;Salvador;Digital Wallet
13414;100209;10/01/2026;04:26:33;636.04;Online Shopping;Sao Paulo;Credit Card
14760;100065;10/01/2026;05:44:07;3643.58;Travel;Brasilia;Bank Transfer
14673;100067;10/01/2026;08:45:53;138.62;Restaurant;Sao Paulo;Debit Card
13376;100196;10/01/2026;09:32:49;562.48;Utilities;Rio de Janeiro;Pix
14041;100003;10/01/2026;10:37:40;381.78;Groceries;Salvador;Digital Wallet
14135;100045;10/01/2026;10:42:08;4795.99;Travel;Fortaleza;Digital Wallet
14234;100080;10/01/2026;10:55:07;3245.69;Utilities;Fortaleza;Credit Card
13602;100203;10/01/2026;12:42:23;55.68;Transport;Salvador;Debit Card
14423;100096;10/01/2026;13:08:41;273.86;Restaurant;Campinas;Debit Card
13938;100152;10/01/2026;13:17:08;280.68;Restaurant;Curitiba;Pix
13231;100135;10/01/2026;13:49:31;316.95;Entertainment;Belo Horizonte;Bank Transfer
12971;100189;10/01/2026;14:49:27;308.75;Utilities;Curitiba;Debit Card
12510;100152;10/01/2026;15:29:28;66.21;Groceries;Salvador;Digital Wallet
12738;100199;10/01/2026;17:45:42;114.65;Pharmacy;Fortaleza;Pix
13476;100044;10/01/2026;17:53:08;398.73;Utilities;Curitiba;Debit Card
14588;100123;10/01/2026;20:03:51;1915.9;Electronics;Fortaleza;Digital Wallet
13617;100143;10/01/2026;21:03:13;50.05;Restaurant;Curitiba;Credit Card
12896;100105;10/01/2026;22:18:21;734.54;Utilities;Rio de Janeiro;Digital Wallet
12748;100088;10/01/2026;23:57:05;52.89;Transport;Recife;Debit Card
12900;100074;10/01/2026;23:59:11;128.9;Pharmacy;Recife;Pix
13705;100198;10/02/2026;00:42:20;398.34;Entertainment;Sao Paulo;Credit Card
14630;100170;10/02/2026;00:44:23;1594.25;Restaurant;Campinas;Pix
13058;100190;10/02/2026;01:03:57;105.99;Pharmacy;Fortaleza;Digital Wallet
12438;100037;10/02/2026;01:47:52;146.63;Pharmacy;Sao Paulo;Debit Card
13033;100147;10/02/2026;01:57:21;174.55;Restaurant;Belo Horizonte;Credit Card
13406;100191;10/02/2026;02:37:04;1249.29;Electronics;Recife;Bank Transfer
14409;100067;10/02/2026;02:39:07;274.02;Restaurant;Sao Paulo;Debit Card
14832;100171;10/02/2026;03:52:34;203.39;Groceries;Salvador;Bank Transfer
14797;100100;10/02/2026;05:07:38;2607.35;Travel;Porto Alegre;Bank Transfer
14247;100136;10/02/2026;05:19:26;374.8;Electronics;Rio de Janeiro;Bank Transfer
14005;100011;10/02/2026;07:36:00;737.02;Utilities;Curitiba;Debit Card
12987;100198;10/02/2026;08:35:34;130.16;Transport;Campinas;Debit Card
13471;100079;10/02/2026;08:40:05;57.23;Pharmacy;Porto Alegre;Bank Transfer
13195;100176;10/02/2026;08:40:13;324.24;Fuel;Recife;Bank Transfer
13994;100026;10/02/2026;08:45:13;717.14;Online Shopping;Belo Horizonte;Debit Card
12743;100085;10/02/2026;11:40:56;269.25;Pharmacy;Curitiba;Pix
13360;100120;10/02/2026;12:27:49;1432.7;Online Shopping;Salvador;Credit Card
14632;100019;10/02/2026;14:08:57;610.69;Online Shopping;Curitiba;Bank Transfer
14291;100045;10/02/2026;14:38:13;464.73;Entertainment;Brasilia;Pix
13273;100108;10/02/2026;17:00:52;2039.03;Travel;Fortaleza;Pix
14116;100011;10/02/2026;17:01:16;966.04;Online Shopping;Sao Paulo;Bank Transfer
12640;100040;10/02/2026;17:06:05;493.26;Travel;Belo Horizonte;Bank Transfer
13838;100143;10/02/2026;17:52:28;107.79;Groceries;Salvador;Pix
12354;100084;10/02/2026;18:17:04;122.61;Groceries;Curitiba;Credit Card
13186;100179;10/02/2026;18:36:24;545.35;Online Shopping;Campinas;Credit Card
12858;100040;10/02/2026;19:10:00;187.32;Entertainment;Campinas;Pix
14880;100112;10/02/2026;19:20:00;3442.86;Travel;Curitiba;Digital Wallet
14881;100112;10/02/2026;19:22:00;795.01;Online Shopping;Curitiba;Digital Wallet
14882;100112;10/02/2026;19:24:00;3967.56;Travel;Curitiba;Bank Transfer
14883;100112;10/02/2026;19:26:00;3273.68;Electronics;Salvador;Pix
14884;100112;10/02/2026;19:28:00;1688.94;Travel;Salvador;Bank Transfer
14532;100068;10/02/2026;19:55:23;66.0;Transport;Sao Paulo;Pix
13226;100068;10/02/2026;19:57:10;188.02;Entertainment;Porto Alegre;Digital Wallet
12718;100067;10/02/2026;20:17:14;581.86;Electronics;Recife;Pix
13884;100038;10/02/2026;20:19:27;238.25;Fuel;Salvador;Pix
12581;100077;10/02/2026;21:22:35;367.49;Fuel;Curitiba;Bank Transfer
13529;100033;10/02/2026;21:27:30;87.11;Transport;Recife;Pix
14397;100130;10/02/2026;22:36:12;715.68;Online Shopping;Belo Horizonte;Debit Card
12769;100080;10/03/2026;00:01:11;252.21;Utilities;Recife;Debit Card
14530;100147;10/03/2026;00:16:11;120.09;Fuel;Belo Horizonte;Pix
14248;100084;10/03/2026;01:38:54;32.05;Transport;Rio de Janeiro;Debit Card
12575;100014;10/03/2026;02:46:39;363.59;Entertainment;Brasilia;Debit Card
14370;100200;10/03/2026;03:34:16;127.94;Fuel;Sao Paulo;Bank Transfer
13465;100097;10/03/2026;05:56:19;150.63;Pharmacy;Rio de Janeiro;Debit Card
14009;100029;10/03/2026;06:39:46;77.86;Pharmacy;Recife;Digital Wallet
14498;100140;10/03/2026;10:10:48;1420.32;Travel;Porto Alegre;Pix
12664;100208;10/03/2026;11:23:20;82.7;Pharmacy;Campinas;Credit Card
13958;100180;10/03/2026;11:25:39;503.44;Utilities;Porto Alegre;Digital Wallet
13877;100132;10/03/2026;13:21:17;268.13;Fuel;Porto Alegre;Pix
14704;100023;10/03/2026;14:49:25;699.27;Online Shopping;Recife;Pix
12584;100192;10/03/2026;14:59:35;959.85;Online Shopping;Curitiba;Debit Card
12628;100004;10/03/2026;15:01:32;290.9;Groceries;Fortaleza;Pix
13131;100117;10/03/2026;15:11:11;107.24;Transport;Campinas;Debit Card
13046;100001;10/03/2026;15:24:39;74.48;Transport;Belo Horizonte;Bank Transfer
14770;100150;10/03/2026;15:45:16;2645.88;Electronics;Recife;Bank Transfer
13932;100145;10/03/2026;17:34:14;502.18;Utilities;Fortaleza;Credit Card
12995;100101;10/03/2026;22:41:56;329.13;Entertainment;Campinas;Digital Wallet
12844;100132;10/03/2026;23:00:40;54.02;Pharmacy;Rio de Janeiro;Debit Card
14827;100088;10/03/2026;23:06:24;125.13;Restaurant;Recife;Digital Wallet
13845;100093;10/03/2026;23:25:14;220.84;Pharmacy;Salvador;Digital Wallet
13776;100066;11/01/2026;00:09:06;526.96;Utilities;Fortaleza;Debit Card
14136;100195;11/01/2026;00:10:15;158.67;Pharmacy;Brasilia;Digital Wallet
13973;100183;11/01/2026;01:04:33;1258.68;Electronics;Campinas;Credit Card
14395;100158;11/01/2026;01:04:46;870.13;Online Shopping;Porto Alegre;Bank Transfer
13381;100032;11/01/2026;03:48:00;491.73;Utilities;Recife;Debit Card
13965;100061;11/01/2026;04:08:20;2404.54;Electronics;Fortaleza;Pix
12963;100147;11/01/2026;05:20:50;2794.91;Travel;Campinas;Debit Card
13941;100191;11/01/2026;05:21:56;175.15;Entertainment;Brasilia;Debit Card
13275;100208;11/01/2026;07:34:21;2434.36;Travel;Curitiba;Pix
12974;100060;11/01/2026;09:47:03;116.27;Restaurant;Salvador;Debit Card
13352;100216;11/01/2026;10:48:05;1042.31;Electronics;Porto Alegre;Digital Wallet
14243;100107;11/01/2026;10:53:06;215.67;Groceries;Salvador;Bank Transfer
13812;100052;11/01/2026;11:15:54;42.27;Transport;Porto Alegre;Pix
12525;100027;11/01/2026;11:17:28;678.81;Utilities;Rio de Janeiro;Pix
14541;100127;11/01/2026;11:36:38;653.58;Utilities;Belo Horizonte;Debit Card
13519;100003;11/01/2026;12:08:30;190.51;Pharmacy;Fortaleza;Pix
12875;100154;11/01/2026;12:28:38;557.68;Entertainment;Sao Paulo;Pix
13840;100021;11/01/2026;12:47:33;589.42;Online Shopping;Fortaleza;Pix
14495;100162;11/01/2026;13:23:43;275.03;Fuel;Rio de Janeiro;Digital Wallet
12423;100143;11/01/2026;13:46:26;186.79;Groceries;Fortaleza;Debit Card
13518;100165;11/01/2026;14:09:40;217.11;Groceries;Belo Horizonte;Debit Card
12556;100058;11/01/2026;14:12:40;2888.45;Electronics;Fortaleza;Pix
13707;100056;11/01/2026;14:57:39;3084.92;Travel;Sao Paulo;Digital Wallet
12517;100168;11/01/2026;15:35:24;3509.66;Travel;Belo Horizonte;Digital Wallet
13565;100037;11/01/2026;15:55:45;124.36;Pharmacy;Porto Alegre;Bank Transfer
13831;100156;11/01/2026;16:59:40;187.74;Pharmacy;Recife;Digital Wallet
14032;100203;11/01/2026;17:38:51;164.55;Restaurant;Salvador;Pix
13245;100202;11/01/2026;19:56:45;49.68;Transport;Recife;Credit Card
14372;100103;11/01/2026;20:00:13;217.55;Pharmacy;Brasilia;Digital Wallet
12952;100019;11/01/2026;20:51:40;77.35;Groceries;Curitiba;Bank Transfer
12788;100118;11/01/2026;21:21:40;144.79;Transport;Salvador;Debit Card
13208;100082;11/01/2026;21:30:47;2521.14;Travel;Sao Paulo;Pix
13244;100065;11/01/2026;22:01:07;2008.91;Electronics;Porto Alegre;Digital Wallet
12513;100016;11/01/2026;22:41:11;214.1;Online Shopping;Rio de Janeiro;Pix
13057;100220;11/01/2026;22:56:39;135.02;Fuel;Brasilia;Digital Wallet
13684;100019;11/01/2026;23:30:08;2007.2;Travel;Campinas;Digital Wallet
13796;100024;11/02/2026;00:40:01;96.42;Transport;Rio de Janeiro;Debit Card
13199;100125;11/02/2026;01:19:55;78.58;Groceries;Sao Paulo;Credit Card
12488;100187;11/02/2026;03:16:23;263.1;Pharmacy;Salvador;Bank Transfer
12394;100111;11/02/2026;03:54:07;180.17;Pharmacy;Salvador;Digital Wallet
12906;100118;11/02/2026;04:00:00;169.21;Pharmacy;Fortaleza;Bank Transfer
13024;100048;11/02/2026;04:02:17;218.76;Entertainment;Rio de Janeiro;Pix
13327;100022;11/02/2026;04:04:50;100.89;Groceries;Sao Paulo;Bank Transfer
14730;100006;11/02/2026;04:14:30;1756.25;Travel;Curitiba;Pix
14713;100169;11/02/2026;05:17:50;1381.38;Electronics;Recife;Credit Card
12453;100099;11/02/2026;05:30:45;290.82;Restaurant;Recife;Credit Card
12760;100161;11/02/2026;05:58:51;27.67;Transport;Campinas;Pix
13957;100113;11/02/2026;06:07:12;1607.16;Electronics;Belo Horizonte;Debit Card
14631;100118;11/02/2026;06:13:10;3458.1;Travel;Belo Horizonte;Pix
12737;100207;11/02/2026;07:01:09;75.36;Transport;Salvador;Debit Card
13509;100167;11/02/2026;08:45:56;1534.82;Electronics;Campinas;Pix
12721;100078;11/02/2026;10:05:45;168.24;Entertainment;Sao Paulo;Debit Card
13851;100062;11/02/2026;10:18:04;117.23;Transport;Brasilia;Debit Card
13027;100088;11/02/2026;10:49:55;315.84;Online Shopping;Fortaleza;Pix
13030;100006;11/02/2026;12:12:18;176.48;Entertainment;Porto Alegre;Debit Card
14047;100032;11/02/2026;13:10:25;160.49;Pharmacy;Curitiba;Debit Card
14086;100156;11/02/2026;14:25:07;260.56;Fuel;Salvador;Debit Card
13748;100056;11/02/2026;14:43:20;2514.53;Travel;Sao Paulo;Digital Wallet
12767;100059;11/02/2026;14:46:26;77.27;Transport;Porto Alegre;Bank Transfer
13213;100035;11/02/2026;15:12:05;204.81;Fuel;Belo Horizonte;Digital Wallet
14142;100088;11/02/2026;15:54:30;226.03;Fuel;Fortaleza;Digital Wallet
14524;100098;11/02/2026;16:37:16;527.66;Entertainment;Porto Alegre;Credit Card
13486;100126;11/02/2026;18:32:46;701.27;Utilities;Brasilia;Debit Card
13104;100061;11/02/2026;19:12:47;933.55;Online Shopping;Campinas;Digital Wallet
13758;100101;11/02/2026;19:32:47;56.79;Restaurant;Campinas;Pix
14820;100091;11/02/2026;20:13:19;291.72;Entertainment;Rio de Janeiro;Debit Card
13038;100094;11/02/2026;20:31:01;1112.87;Travel;Belo Horizonte;Pix
12796;100203;11/03/2026;01:03:38;423.15;Groceries;Recife;Pix
14027;100039;11/03/2026;01:26:10;72.85;Transport;Recife;Credit Card
12393;100182;11/03/2026;03:46:47;4002.35;Travel;Sao Paulo;Digital Wallet
13511;100072;11/03/2026;03:55:49;127.49;Transport;Porto Alegre;Credit Card
13155;100204;11/03/2026;04:35:44;545.16;Utilities;Campinas;Digital Wallet
14647;100198;11/03/2026;04:38:54;905.35;Electronics;Curitiba;Bank Transfer
14669;100174;11/03/2026;05:31:38;739.87;Utilities;Fortaleza;Credit Card
13869;100130;11/03/2026;05:34:55;57.98;Pharmacy;Porto Alegre;Digital Wallet
12588;100197;11/03/2026;05:46:54;253.53;Pharmacy;Campinas;Debit Card
13593;100089;11/03/2026;06:10:33;1025.35;Online Shopping;Campinas;Digital Wallet
14610;100205;11/03/2026;07:21:21;122.62;Fuel;Recife;Debit Card
12903;100174;11/03/2026;07:54:30;591.35;Online Shopping;Campinas;Credit Card
14295;100062;11/03/2026;08:15:34;203.72;Groceries;Fortaleza;Digital Wallet
13334;100167;11/03/2026;10:09:30;1066.18;Electronics;Porto Alegre;Digital Wallet
12985;100080;11/03/2026;10:13:41;132.02;Entertainment;Salvador;Bank Transfer
13093;100103;11/03/2026;10:20:53;2949.98;Electronics;Rio de Janeiro;Digital Wallet
14102;100154;11/03/2026;11:23:42;2582.82;Electronics;Brasilia;Bank Transfer
12650;100030;11/03/2026;11:43:49;265.99;Entertainment;Curitiba;Digital Wallet
12674;100094;11/03/2026;12:27:06;530.67;Utilities;Sao Paulo;Bank Transfer
13692;100032;11/03/2026;12:31:45;184.08;Pharmacy;Rio de Janeiro;Pix
13827;100109;11/03/2026;14:11:18;6481.14;Electronics;Porto Alegre;Credit Card
14237;100091;11/03/2026;14:46:01;120.71;Transport;Recife;Debit Card
12480;100001;11/03/2026;14:51:11;141.34;Fuel;Belo Horizonte;Debit Card
14764;100203;11/03/2026;15:29:04;129.57;Transport;Sao Paulo;Debit Card
14628;100110;11/03/2026;18:45:28;380.42;Utilities;Sao Paulo;Credit Card
14638;100117;11/03/2026;20:20:54;1570.72;Electronics;Campinas;Digital Wallet
12935;100015;11/03/2026;21:11:12;346.52;Fuel;Recife;Credit Card
12976;100190;11/03/2026;22:48:16;417.17;Utilities;Curitiba;Debit Card
12516;100186;12/01/2026;00:42:09;456.32;Entertainment;Belo Horizonte;Pix
13312;100143;12/01/2026;02:41:04;764.72;Online Shopping;Recife;Digital Wallet
14617;100069;12/01/2026;03:08:11;121.94;Pharmacy;Belo Horizonte;Credit Card
14404;100088;12/01/2026;03:43:58;2207.55;Travel;Belo Horizonte;Pix
14250;100071;12/01/2026;04:35:59;241.69;Fuel;Fortaleza;Digital Wallet
13472;100024;12/01/2026;05:18:35;125.07;Transport;Campinas;Credit Card
14645;100096;12/01/2026;05:37:56;1073.71;Electronics;Fortaleza;Digital Wallet
12643;100004;12/01/2026;05:57:35;351.34;Fuel;Recife;Bank Transfer
13144;100086;12/01/2026;06:26:40;242.72;Pharmacy;Campinas;Bank Transfer
14772;100048;12/01/2026;07:07:33;125.52;Pharmacy;Belo Horizonte;Credit Card
14430;100166;12/01/2026;07:24:47;44.14;Groceries;Porto Alegre;Digital Wallet
13124;100173;12/01/2026;08:25:57;79.49;Pharmacy;Curitiba;Bank Transfer
13143;100107;12/01/2026;10:13:19;64.59;Transport;Campinas;Digital Wallet
13299;100074;12/01/2026;10:19:26;85.37;Transport;Belo Horizonte;Pix
12641;100093;12/01/2026;11:27:28;236.72;Fuel;Rio de Janeiro;Debit Card
14079;100165;12/01/2026;12:28:10;1395.76;Travel;Belo Horizonte;Digital Wallet
13612;100083;12/01/2026;12:46:57;4467.28;Travel;Curitiba;Debit Card
14460;100196;12/01/2026;15:01:50;237.06;Fuel;Belo Horizonte;Credit Card
13372;100118;12/01/2026;15:41:56;1365.92;Online Shopping;Campinas;Credit Card
13991;100015;12/01/2026;15:57:37;539.06;Utilities;Sao Paulo;Debit Card
14679;100215;12/01/2026;16:11:48;213.99;Entertainment;Porto Alegre;Digital Wallet
13224;100127;12/01/2026;16:45:33;1295.72;Electronics;Brasilia;Debit Card
14386;100058;12/01/2026;18:43:55;10170.45;Electronics;Salvador;Debit Card
12489;100122;12/01/2026;19:06:47;185.0;Pharmacy;Rio de Janeiro;Credit Card
13566;100055;12/01/2026;19:21:48;181.32;Fuel;Belo Horizonte;Credit Card
13239;100069;12/01/2026;19:51:23;290.57;Entertainment;Campinas;Bank Transfer
12504;100044;12/01/2026;19:54:06;166.82;Entertainment;Brasilia;Pix
12802;100029;12/01/2026;22:04:46;338.19;Entertainment;Brasilia;Debit Card
12601;100030;12/01/2026;22:28:51;71.28;Restaurant;Campinas;Bank Transfer
12557;100161;12/01/2026;22:41:10;245.28;Fuel;Campinas;Digital Wallet
14002;100195;12/01/2026;23:54:31;83.33;Pharmacy;Recife;Debit Card
13712;100131;12/02/2026;00:23:53;208.78;Pharmacy;Curitiba;Debit Card
14388;100045;12/02/2026;00:25:29;189.25;Pharmacy;Campinas;Debit Card
14692;100138;12/02/2026;02:33:42;286.68;Pharmacy;Sao Paulo;Pix
12578;100036;12/02/2026;03:30:33;332.57;Utilities;Curitiba;Digital Wallet
14601;100130;12/02/2026;04:18:14;383.36;Entertainment;Porto Alegre;Digital Wallet
13349;100128;12/02/2026;04:23:33;502.71;Utilities;Brasilia;Debit Card
13001;100052;12/02/2026;04:41:58;981.27;Online Shopping;Rio de Janeiro;Pix
14218;100102;12/02/2026;05:45:27;1789.18;Electronics;Brasilia;Debit Card
14605;100186;12/02/2026;07:09:22;194.62;Pharmacy;Sao Paulo;Pix
14390;100005;12/02/2026;07:38:44;91.55;Transport;Belo Horizonte;Credit Card
13009;100171;12/02/2026;08:03:06;219.77;Entertainment;Campinas;Pix
13561;100102;12/02/2026;08:20:21;6651.13;Travel;Curitiba;Bank Transfer
14282;100002;12/02/2026;09:05:32;815.59;Online Shopping;Curitiba;Bank Transfer
14187;100217;12/02/2026;12:19:59;3287.46;Online Shopping;Rio de Janeiro;Pix
13603;100032;12/02/2026;12:29:36;283.45;Groceries;Salvador;Credit Card
